Date,NFT,REIT,AAA,TY,BTC,ETH,OIL,GOLD,S&P
1/26/2021,-0.41928032,0.005150023,-0.000190565,1.04,0.006266383,0.024348501,-0.003036632,-0.00226684,-0.001489946
1/27/2021,0.637912795,-0.009757935,0.002588571,1.014,-0.067874345,-0.079629185,0.004551497,-0.00313887,-0.02601329
1/28/2021,0.042800949,0.008933459,-0.004789044,1.057,0.095020259,0.061361001,-0.009696815,-0.00380146,0.009713335
1/29/2021,-0.225578172,-0.021269857,-0.002626547,1.093,0.025090071,0.036858951,-0.002678402,0.005101498,-0.019500406
2/1/2021,0.553542567,0.010503943,-0.00017874,1.077,0.012687542,0.040283973,0.025533302,0.007281389,0.015924269
2/2/2021,0.272687238,0.018979737,-0.003145944,1.105,0.057167939,0.101433154,0.022344204,-0.016417349,0.013802542
2/3/2021,-0.252788173,-0.007306945,-0.003117325,1.131,0.053773898,0.091822069,0.016840597,0.000928277,0.001008296
2/4/2021,0.295548631,0.009853186,-0.00102841,1.139,-0.014678677,-0.040640427,0.009649825,-0.023916525,0.01079483
2/5/2021,-0.309887369,0.000176776,-0.003130296,1.17,0.032458853,0.074814666,0.010965798,0.012223053,0.003889897
2/8/2021,0.864102612,0.002471529,0.003991661,1.16,0.171820562,0.078823982,0.019509415,0.01152972,0.007372105
2/9/2021,-0.265157323,0.005275662,-0.000488444,1.157,0.006142619,0.012188108,0.006705088,0.001854276,-0.001114118
2/10/2021,-0.144602167,0.004885517,0.00196518,1.133,-0.034203204,-0.013547895,0.00546823,0.00288365,-0.00034522
2/11/2021,-0.436716031,-0.002137033,-0.002608233,1.158,0.064467616,0.0224239,-0.007526549,-0.008566414,0.001661075
2/12/2021,-0.445290701,0.001143038,-0.005469782,1.2,-0.008478465,0.032938834,0.02089958,-0.001809955,0.004699921
2/16/2021,0.031307528,-0.007270131,-0.007516343,1.299,0.025835261,0.000716956,0.009705565,-0.013485338,-0.000569437
2/17/2021,0.272024586,0.00025718,0.001991682,1.301,0.058214152,0.037139008,0.017988768,-0.014629076,-0.000320451
2/18/2021,0.147195839,-0.000974953,0.001896868,1.287,-0.009038226,0.047020358,-0.010192428,0.001297785,-0.004425587
2/19/2021,0.182032697,0.006562332,-0.006367416,1.345,0.078285135,0.011656276,-0.0213769,0.001352418,-0.001856617
2/22/2021,0.430915157,0.004351032,-0.005882486,1.37,-0.059663447,-0.082685555,0.037277571,0.017250951,-0.007762903
2/23/2021,-0.483249457,0.004638975,-0.00326402,1.362,-0.104585244,-0.126526822,0.002923029,-0.00127385,0.001255499
2/24/2021,-0.565710174,0.009385762,-0.002243603,1.389,0.017881496,0.035271464,0.024823118,-0.004443464,0.011287715
2/25/2021,-0.379476214,-0.015741446,-0.008945102,1.518,-0.053969759,-0.097342013,0.004891528,-0.012322325,-0.024783435
2/26/2021,-0.27130746,-0.006788149,0.009645119,1.46,-0.016142075,-0.020310562,-0.03247506,-0.026439799,-0.004761484
3/1/2021,-0.379812112,-0.000554291,-0.00097722,1.446,0.09490116,0.099828432,-0.014082433,-0.003245815,0.02351213
3/2/2021,0.46596246,-0.014615277,0.001161992,1.415,-0.025554925,-0.047173558,-0.014785551,0.006134989,-0.008113671
3/3/2021,0.179795241,-0.001634137,-0.004086145,1.47,0.043664728,0.05427137,0.025284335,-0.01032372,-0.013152318
3/4/2021,-0.263060509,-0.026600611,-0.008530056,1.55,-0.039906122,-0.021772107,0.040769774,-0.008842101,-0.013508038
3/5/2021,-0.089322108,0.014822081,0.000213807,1.554,0.00751142,-0.005618715,0.03479415,-0.001294803,0.019308364
3/8/2021,0.420870915,0.023392745,-0.005117156,1.596,0.020103136,0.062739968,-0.015861245,-0.01202728,-0.005373684
3/9/2021,0.191482514,0.005500248,0.00403429,1.546,0.04815684,0.017998289,-0.016116884,0.022921783,0.014055441
3/10/2021,-0.506940994,0.006195521,0.002338057,1.52,0.02137418,-0.03757111,0.006695237,0.002850413,0.006012174
3/11/2021,1.550216174,0.013125393,-0.000680812,1.527,0.031573,0.014911169,0.024223168,0.000464603,0.010341818
3/12/2021,-0.519741961,0.002078365,-0.012280479,1.635,-0.008216873,-0.03006789,-0.006229603,-0.001627056,0.001014883
3/15/2021,-0.142471496,0.024208966,0.00274056,1.607,-0.058955208,-0.034483649,-0.009063738,0.000982801,0.006470977
3/16/2021,-0.239601902,-0.006098122,-0.00192976,1.621,0.015929471,0.008486249,-0.003091193,-0.002198184,-0.001570922
3/17/2021,0.072788389,-0.003186865,-0.004019902,1.641,0.035724187,0.009077543,-0.073869849,0.003122292,0.002875205
3/18/2021,-0.151973712,-0.001434109,-0.002852139,1.73,-0.017339152,-0.02251388,0.023390953,0.00529711,-0.014870521
3/22/2021,0.084554397,-0.007659874,0.007257034,1.684,-0.053456881,-0.0557015,-0.063553358,-0.007566823,0.00700056
3/23/2021,-0.085873213,0.005392944,0.003145883,1.638,0.003840115,-0.007527571,0.057523844,0.004743183,-0.007660101
3/24/2021,0.307753105,-0.009264836,0.002654193,1.614,-0.036551758,-0.052111446,-0.043768469,-0.004627228,-0.005482304
3/25/2021,-0.299706265,0.00417517,-0.00230526,1.614,-0.020485433,0.001220408,0.04033007,0.004223199,0.005226551
3/29/2021,0.066068765,-0.003617288,-0.005147011,1.721,0.031655029,0.073132826,-0.016542839,-0.016608156,-0.000868402
3/30/2021,0.379982172,-0.000941844,0.003425307,1.726,0.02001461,0.014376012,-0.023223832,0.017600596,-0.00316282
3/31/2021,-0.157960732,0.002127651,-0.000175026,1.746,1.94E-05,0.038432342,0.037978198,0.007383111,0.003615993
4/6/2021,-0.052631467,0.015499021,0.00533299,1.656,-0.014763898,0.004965007,0.007388783,-0.000804228,-0.000974012
4/7/2021,-0.779734814,0.001222506,-0.000984462,1.653,-0.037528871,-0.072070898,-0.002848289,0.009551389,0.001474143
4/8/2021,1.405081601,0.000597922,0.002114067,1.632,0.039787676,0.057901176,-0.004709057,-0.007714104,0.004211758
4/12/2021,-0.892922514,0.000536151,-0.001064963,1.675,-0.005187619,-0.008519329,0.008008051,0.008627189,-0.000196202
4/13/2021,0.136264968,0.009526422,0.004756915,1.623,0.058527143,0.072052332,0.048172778,-0.006492224,0.003289166
4/14/2021,0.179539338,0.001036082,-0.001512318,1.638,-0.006219938,0.057433963,0.004896937,0.017427519,-0.00409618
4/15/2021,0.02326323,0.00702201,0.011798846,1.53,0.003232251,0.033918262,-0.005213694,0.007674115,0.011033158
4/19/2021,0.394577658,-0.001069208,-0.005852228,1.601,-0.008788979,-0.032227633,-0.014942259,0.004454853,-0.005320582
4/20/2021,0.129871657,0.010850322,0.00421388,1.562,0.0133475,0.072989521,-0.017610924,0.008404352,-0.006825603
4/21/2021,-0.239263643,0.006659603,-0.000502612,1.564,-0.046519746,0.014714236,0.001303144,-0.006212417,0.009263025
4/22/2021,-0.307388313,-0.005663375,0.002576521,1.554,-0.040581884,0.016267604,0.011491589,-0.002360745,-0.009253352
4/26/2021,0.39611083,0.003215655,0.000989322,1.57,0.097479707,0.090121874,0.016500174,-0.000674688,0.001780638
4/27/2021,0.43912382,0.000729448,-0.005897616,1.622,0.018548319,0.049413545,0.014511296,-0.002703313,-0.000214942
4/28/2021,-0.24125814,-0.002786802,0.000291731,1.62,-0.003794255,0.030881028,0.017847917,-0.0028803,-0.000845888
4/29/2021,-0.239693873,0.002118217,-0.001047975,1.64,-0.023429674,0.003814773,-0.022242149,-0.000452565,0.006740033
5/4/2021,-0.546913983,-0.005925948,0.001440761,1.592,-0.069993636,-0.053105772,-0.000913798,0.004663061,-0.006700738
5/5/2021,-0.541715731,-0.015378366,0.001280401,1.584,0.073897086,0.07948025,-0.014117159,0.017446825,0.000703291
5/6/2021,-0.334391938,0.003136552,0.00205577,1.561,-0.018055093,-0.0090974,0.002931875,0.008555967,0.008132234
5/10/2021,0.447720303,0.0066942,-0.004088524,1.602,-0.041595541,0.005950736,0.005529968,-0.000871128,-0.010490499
5/11/2021,-0.256183142,-0.015546555,-0.005397514,1.624,0.015009957,0.053308362,0.012180419,-0.007270771,-0.008711732
5/12/2021,0.429370726,-0.019998896,-0.008110974,1.695,-0.142967147,-0.096334446,-0.034799508,0.000658183,-0.021682768
5/13/2021,-0.472356161,0.007163535,0.003769211,1.668,0.011442928,-0.018851438,0.023996817,0.007701379,0.012099654
5/17/2021,-0.348643861,0,0.001198785,1.64,-0.064883984,-0.08888312,-0.011839847,0.00016063,-0.002533244
5/18/2021,0.202623511,0.004547041,-0.001652034,1.642,-0.014531934,0.029322276,-0.033064712,0.00720176,-0.008553782
5/19/2021,-0.363879352,-0.013343155,-0.003954634,1.683,-0.148107076,-0.31745903,-0.020892236,0.000265738,-0.002947776
5/20/2021,-0.169083204,0.015070482,0.006178914,1.634,0.097275016,0.123556999,0.024358444,-0.00271385,0.010499444
5/24/2021,0.500347411,0.012444993,0.004002497,1.608,0.107222437,0.225649448,0.000302755,0.007137789,0.009862511
5/25/2021,-0.219445025,0.001495081,0.004289501,1.564,-0.007878783,0.02356567,0.002116723,0.001684477,-0.002127564
5/26/2021,0.148914613,0.004747762,-0.000158055,1.574,0.022961566,0.06510222,0.009619795,-0.002949699,0.001874974
5/27/2021,0.138497222,-0.000779756,-0.003576074,1.61,-0.022057181,-0.054130596,-0.007959793,0.003580647,0.00116472
6/1/2021,0.171490575,0.008134746,-0.002613759,1.615,-0.017507854,-0.030451098,0.016258139,0.002414446,-0.000492497
6/2/2021,-0.032513845,0.018335523,0.002112658,1.591,0.023977789,0.027197009,-0.000290613,-0.019213548,0.00144587
6/3/2021,0.021384567,-0.00039609,-0.003117737,1.625,0.042556617,0.053598416,0.011702799,0.009891067,-0.003635298
6/7/2021,0.224310658,0.014174399,-0.001196857,1.569,-0.066332856,-0.047066637,0.011774978,-0.002428082,-0.000797029
6/8/2021,-0.245145556,0.008692436,0.004844341,1.528,-0.002627775,-0.028517482,-0.001285623,0.000528346,0.00017507
6/9/2021,-0.203619901,0.003760803,0.004586355,1.489,0.109474102,0.035444047,0.004705891,0.000528067,-0.001825542
6/10/2021,0.042799777,0.004901979,0.002408871,1.459,-0.017354743,-0.053853289,0.008781926,-0.008908745,0.004641367
6/14/2021,0.109500628,0.002393614,-0.003647262,1.501,0.028258788,0.011691714,0.017343092,-0.005109598,0.001813566
6/15/2021,0.102502781,-0.004426911,-0.000443789,1.499,0.004658453,0.028375606,0.000415887,0.002692516,-0.002013706
6/16/2021,-0.016689623,-0.006850047,-0.001659426,1.569,-0.052307032,-0.097805437,-0.015504187,-0.047183496,-0.005404787
6/17/2021,0.038510322,-0.00424594,0.011842919,1.511,-0.007684761,0.001830669,0.008410479,-0.003331736,-0.000435732
6/21/2021,-0.058531193,0.018665514,-0.007513939,1.484,-0.119521796,-0.173558064,-0.00817889,-0.00309154,0.013905201
6/22/2021,-0.017764008,-0.002114686,-0.000116439,1.472,0.025833048,-0.007173037,0.00027371,0.003372116,0.005111429
6/23/2021,0.100589346,-0.002965743,-0.000776609,1.487,0.036766675,0.0594201,0.003005877,-0.003766271,-0.001083847
6/24/2021,-0.121395856,-0.006319882,0.001565543,1.487,0.0274757,-0.000643523,0.010179932,0.000563031,0.005794338
6/28/2021,0.352598701,-0.003023196,0.008419848,1.478,-0.006233262,0.04966477,0.000959627,-0.009485166,0.002312366
6/29/2021,0.025792035,0.001582536,0.000773655,1.48,0.040785121,0.038260655,0.006691729,0.004527968,0.000277311
6/30/2021,-0.434576439,-0.003482496,0.003551122,1.443,-0.023325203,0.051317321,0.023672928,0.002875915,0.001327233
7/1/2021,0.111123289,0.002644987,-0.003422238,1.48,-0.042818246,-0.073385936,-0.000930913,0.003765636,0.005208055
7/6/2021,-0.178348295,0.007323009,0.005348564,1.37,0.01439221,0.055769312,-0.016075087,0.004450633,-0.002023948
7/7/2021,0.058109384,0.002682082,0.003261606,1.321,-0.011157826,-0.00410255,0.010197139,-0.001055233,0.003353382
7/8/2021,-0.087150204,-0.003466178,0.003491868,1.288,-0.029311779,-0.088051079,0.021966985,0.005762427,-0.008597867
7/12/2021,0.157100497,0.014271552,-0.001443398,1.363,-0.032180926,-0.049307983,0.015400371,0.002157737,0.003445215
7/13/2021,0.084168197,-0.009268077,-0.005139027,1.415,-0.013782087,-0.048609933,-0.028577224,0.008201053,-0.003523029
7/14/2021,-0.461764004,0.008276343,0.006237732,1.356,0.0036726,0.027577543,-0.020445525,0.002244916,0.001164292
7/15/2021,-0.07661995,-0.004056051,0.006592368,1.297,-0.032249468,-0.042590225,0.002230588,-0.00763132,-0.003267569
7/19/2021,-0.092649068,-0.025896558,0.009446977,1.181,-0.031272503,-0.042160125,0.014943494,0.001215604,-0.0159968
7/20/2021,-0.119858508,0.028837599,-0.00625006,1.209,-0.033338556,-0.016526024,0.041830089,-0.00442748,0.015048847
7/21/2021,0.142529209,0.000481858,-0.004074049,1.28,0.074434172,0.107798366,0.022643538,0.001164112,0.008208069
7/22/2021,-0.059998951,-0.01277481,0.003770021,1.265,0.006283789,0.017047452,0.002222532,-0.001996451,0.00201463
7/26/2021,0.198710789,0.001047201,0.00026658,1.276,0.054695429,0.018981534,-0.003622183,0.000444667,0.00237942
7/27/2021,-0.055661923,0.004390862,0.003939631,1.234,0.053942853,0.028674116,0.010275014,0,-0.004723619
7/28/2021,-0.147541938,-0.003727041,-0.001366345,1.261,0.014835126,-0.000778295,0.01684856,0.017462641,-0.000186319
7/29/2021,0.127234073,0.00232542,-0.000291222,1.269,0.000312874,0.03609642,0.004472461,-0.010209211,0.004197385
8/2/2021,-0.674923981,-0.004588351,0.00484348,1.174,-0.019525249,0.018678509,-0.009871748,-0.004409907,-0.001844595
8/3/2021,0.190361628,-0.002724778,-0.000855992,1.176,-0.027122491,-0.042178829,-0.034752254,0.000220958,0.008170019
8/4/2021,0.419300362,-0.002901851,0.000491026,1.184,0.040943165,0.085098788,0.013698844,-0.002987058,-0.004643208
8/5/2021,-0.149049237,0.007008752,-0.00302553,1.217,0.027838357,0.037003477,-0.011793105,-0.025302183,0.005987499
8/9/2021,-0.042047662,-0.005850822,-0.00449416,1.317,0.056962712,0.049875683,0.026862192,0.003128442,-0.000940368
8/10/2021,0.037487143,-0.006971412,-0.002011029,1.342,-0.016974141,-0.00829384,0.013959802,0.012416807,0.000992209
8/11/2021,-0.064726643,0.000690266,-0.001976539,1.329,0.000188761,0.007153276,-0.002313143,-0.000800137,0.001274896
8/12/2021,-0.156833384,-0.00082611,-0.00016703,1.367,-0.025891754,-0.038934505,-0.009452553,0.014868897,0.004137825
8/16/2021,-0.093417051,-0.000157013,0.003992833,1.257,-0.022408307,-0.047633654,-0.010457221,-0.00106386,0.002617431
8/17/2021,-0.0472615,-0.005634526,-0.000774431,1.258,-0.028869199,-0.045918102,-0.017115147,-0.001906578,-0.00708577
8/18/2021,0.165660405,-9.02E-05,-0.000203229,1.273,0.002364967,0.001737847,-0.027411705,-0.000786119,-0.01080664
8/19/2021,-0.218550635,-0.001998453,0.002385334,1.242,0.041885853,0.052443987,-0.021745163,0.000449287,0.001255952
8/23/2021,0.809138738,-0.005986862,0.00156839,1.255,0.004541347,0.023515018,0.028534749,0.001330082,0.008487698
8/24/2021,-0.341780019,-0.003683931,-0.002594232,1.29,-0.037844894,-0.045234915,0.012067843,-0.009683419,0.001494575
8/25/2021,-0.262386021,0.003312756,-0.004954027,1.342,0.025960122,0.016400535,-0.013846148,0.002234388,0.002217666
8/26/2021,-0.23983962,-0.003290162,0.002086223,1.342,-0.042102297,-0.039399595,0.019389562,0.013522707,-0.005841963
8/31/2021,-0.463133036,0.011952156,-0.003024343,1.304,0.002371072,0.062909004,0.001313006,-0.00104738,-0.001350057
9/1/2021,0.124016436,0.016335952,0.000912062,1.302,0.035005654,0.110476706,0.020205623,-0.002429732,0.000311713
9/2/2021,0.085680661,0.005487302,0.001480329,1.294,0.009792725,-0.01149742,-0.010051779,0.012199294,0.002838528
9/7/2021,-0.201315702,-0.01086349,-0.005496407,1.37,-0.117232495,-0.136718493,0.013803343,-0.002899684,-0.003401266
9/8/2021,-0.200057531,0.00217998,0.004074311,1.334,-0.015494794,0.020487104,-0.016880494,0.003734571,-0.001319445
9/9/2021,-0.01135148,-0.012016105,0.006017361,1.299,0.006488391,-0.020211109,0.022922808,-0.004349045,-0.004616238
9/13/2021,0.604880228,-0.001551036,0.003288312,1.324,-0.024174296,-0.037229325,0.000141935,0.007062058,0.002273922
9/14/2021,-0.275594535,-0.004532908,0.00554032,1.277,0.046272007,0.042795741,0.03005748,-0.006838869,-0.005763174
9/15/2021,0.12320062,0.004633437,-0.002451582,1.304,0.022754601,0.052851903,0,-0.021314593,0.008438207
9/16/2021,0.507442679,0.00052463,-0.002230498,1.331,-0.008190739,-0.012241805,-0.008853288,-0.002968039,-0.001552301
9/20/2021,-0.174511355,-0.010636046,0.005904262,1.309,-0.098107938,-0.117957378,0.003833871,0.008027631,-0.01712302
9/21/2021,0.185816582,0.005557967,-0.001057176,1.324,-0.051488268,-0.068014263,0.02339206,0.000394066,-0.00081268
9/22/2021,-0.24646088,0.0069967,0.001157801,1.336,0.068399602,0.107402241,0.014705137,-0.016457073,0.009474541
9/23/2021,0.507438413,-0.005417571,-0.008107538,1.41,0.029856309,0.024917343,0.009234178,0.001143707,0.012061716
9/27/2021,0.283393918,-0.00532269,0.000471431,1.484,-0.022771583,-0.042740937,-0.002122861,-0.008147386,-0.002780218
9/28/2021,0.253979717,-0.017085343,-0.009329656,1.534,-0.028852333,-0.044192058,-0.00612845,-0.008272398,-0.020574322
9/29/2021,-0.442978672,0.009620408,-0.001904762,1.541,0.012828925,0.016199335,0.002669159,0.019443779,0.001567936
9/30/2021,0.0109247,-0.00890844,-0.00119877,1.529,0.05218276,0.050750481,0.011265112,0.000968027,-0.011981221
10/4/2021,-0.241145857,-0.002881354,-0.000974972,1.481,0.018763728,-0.011258434,0.016736258,-0.003743836,-0.013070934
10/5/2021,0.295594854,-0.002598073,-0.005043952,1.529,0.047747611,0.040137963,-0.019187081,0.000511349,0.010469459
10/6/2021,0.269764901,-0.005228078,0.001186072,1.524,0.072014101,0.017479739,0.011173301,-0.001477945,0.004094494
10/7/2021,-0.382192949,0.020221919,-0.005620497,1.571,-0.028498794,0.002068161,0.013320844,-0.000910591,0.008264048
10/11/2021,0.326755587,-0.004635193,0.000234213,1.614,0.048348963,0.034287587,0.001489204,0.002106522,-0.006889464
10/12/2021,0.000363149,0.016238919,0.00381774,1.58,-0.025435764,-0.014999232,-0.002483239,0.019933092,-0.002419697
10/13/2021,0.513227043,0.002254416,0.007553442,1.549,0.023978815,0.032016264,0.010757445,0.001671123,0.003017978
10/14/2021,-0.459314282,0.013894146,0.002992649,1.519,-0.001387246,0.048658746,0.011859055,-0.016555276,0.01691917
10/18/2021,-0.517454603,0.00163173,0.00238872,1.584,0.007646292,-0.025895599,0.006287808,0.002772671,0.003369123
10/19/2021,0.400747934,0.00192091,-0.006744173,1.635,0.035413444,0.03380434,0.010909417,0.008104046,0.00736616
10/20/2021,-0.211186196,0.011515037,-0.002379014,1.636,0.026577835,0.069321667,-0.016469688,-0.001626792,0.003657321
10/21/2021,0.444308099,0.002481957,-0.003592158,1.676,-0.059027668,-0.024767535,0.015157273,0.00799624,0.002991427
10/25/2021,0.125742291,0.002316109,0.000168231,1.635,0.034027273,0.031299767,0.010569542,-0.007391592,0.004736942
10/26/2021,0.372024947,0.003174597,0.003745516,1.619,-0.043377186,-0.020787698,-0.023789299,0.002896454,0.001818129
10/27/2021,-0.625539771,-0.004765684,0.011994147,1.529,-0.031663844,-0.049839311,0.001813018,0.002055842,-0.0050644
10/28/2021,0.682743242,0.002675942,-0.004046031,1.568,0.035934492,0.08695666,0.009135777,-0.01037782,0.009781344
11/1/2021,-0.104288238,-0.00239586,-0.002867642,1.575,-0.00514295,0.008488151,-0.001667064,-0.003571632,0.00179845
11/2/2021,-0.298256288,0.015070545,0.001396443,1.549,0.035775877,0.058420346,-0.037025532,-0.014131925,0.003673611
11/3/2021,0.249421048,0.00443411,-0.002807676,1.579,-0.004062805,0.004872733,-0.025679372,0.01653302,0.006440511
11/4/2021,0.200496395,-0.008909697,0.00573515,1.524,-0.024399034,-0.015281503,0.030737052,0.012966326,0.004173172
11/8/2021,-0.035922283,-0.003769683,-0.000733397,1.497,0.064805561,0.040616201,0.008088279,0.006037671,0.000887307
11/9/2021,0.020255366,0.004615134,0.004165621,1.432,-0.008845099,-0.016134695,0.026735696,0.001531059,-0.003504869
11/10/2021,0.075234212,-0.001745801,-0.012842713,1.56,-0.029958165,-0.021106741,-0.03396302,0.009462249,-0.008259834
11/11/2021,0.100546026,-0.002673445,7.66E-05,1.56,-0.000696748,0.020116916,0.003068805,0.00840794,0.000550776
11/12/2021,0.331637087,0.001348461,-0.004975485,1.582,-0.012300437,-0.013465284,-0.00985351,0.002519366,0.007196681
11/15/2021,-0.29979148,0.006488489,-0.006109226,1.623,-0.029592906,-0.014995057,0.001113379,-0.000964114,-1.07E-05
11/16/2021,0.089835022,-0.005228623,-0.001872382,1.634,-0.054922454,-0.077801647,-0.001484781,-0.006720997,0.003857758
11/17/2021,0.154715079,-0.001412038,0.00237539,1.604,0.003430965,0.01675224,-0.0301682,0.008648296,-0.00260502
11/18/2021,-0.576212696,0.005560363,0.002446941,1.589,-0.05842375,-0.069268611,0.008260834,-0.004664013,0.00337904
11/19/2021,0.301758047,-0.005756018,0.007547689,1.536,0.020466973,0.071764073,-0.037526162,-0.0052799,-0.001399628
11/22/2021,0.475009669,0.001466579,-0.009105312,1.625,-0.042454514,-0.043383451,0.008505122,-0.024719622,-0.003202254
11/23/2021,-0.323588701,0.004019182,-0.006838407,1.667,0.022481248,0.05988247,0.022545238,-0.012536729,0.001655707
11/24/2021,0.271081757,0.00984416,0.003690017,1.645,-0.02263872,-0.023491401,-0.001402257,0.000336361,0.002291274
11/26/2021,-0.130199257,-0.02835104,0.01160152,1.482,-0.066873801,-0.058732129,-0.13538221,-0.003410969,-0.022987045
11/29/2021,0.329406835,0.014107651,-0.00460907,1.53,0.009701684,0.034479154,0.026069543,-0.001681803,0.013113857
11/30/2021,-0.252856074,-0.0118524,0.009057119,1.443,-0.013955923,0.04107277,-0.055402399,-0.004893286,-0.019143377
12/1/2021,0.142134859,-0.007644438,-0.001030593,1.434,0.003928781,-0.00965217,-0.009260028,0.004500458,-0.01188555
12/2/2021,-0.07287321,0.011723939,-0.001745524,1.448,-0.013227302,-0.016638228,0.014083673,-0.01180038,0.014094626
12/3/2021,-0.029011927,-0.012078353,0.013665792,1.343,-0.052331586,-0.066583433,-0.003615551,0.012024872,-0.008484473
12/6/2021,0.02337978,0.025374312,-0.006651252,1.434,0.024288527,0.037497305,0.04759646,-0.002528446,0.011662655
12/7/2021,-0.208451001,0.009041439,-0.002777057,1.48,0.002319468,-0.010070824,0.036177465,0.00286509,0.020495586
12/8/2021,-0.22576548,0.008366262,-0.00782728,1.509,-0.003859286,0.028398169,0.004293338,0.000448682,0.003080544
12/9/2021,0.6157998,-0.015336343,-6.40E-05,1.487,-0.057721556,-0.074701269,-0.019819211,-0.004946609,-0.007207038
12/10/2021,-0.45512498,0.002744418,-0.001716519,1.489,-0.009035819,-0.052655813,0.010237801,0.004666207,0.009503807
12/13/2021,0.509939164,0.009488067,0.008540568,1.424,-0.06944137,-0.088513477,-0.005316185,0.001905189,-0.0091782
12/14/2021,-0.120009462,-0.015881853,-0.003336053,1.438,-0.002674828,-0.010302373,-0.007886254,-0.008940932,-0.007498643
12/15/2021,0.243071202,0.009237909,-0.004345888,1.463,0.047838778,0.07034178,0.001977402,-0.004415518,0.016216213
12/16/2021,0.047021238,0.007229302,0.001957987,1.422,-0.025504064,-0.014013495,0.021082805,0.019105998,-0.008781826
12/17/2021,-0.114258697,0.008802973,0.003675255,1.402,-0.031180093,-0.021164681,-0.021223919,0.003999561,-0.010341011
12/20/2021,0.280829703,-0.016847125,-0.004263528,1.419,0.00370268,0.002864393,-0.037821749,-0.005615025,-0.011453373
12/21/2021,0.106666664,0.011623412,-0.004680126,1.487,0.042928793,0.021729392,0.04148424,-0.003238779,0.017621764
12/22/2021,0.139515154,0.005940692,0.004808041,1.457,-0.006315834,-0.009537359,0.022797762,0.007633412,0.010128711
12/23/2021,0.032476303,-0.002596029,-0.003908783,1.493,0.043381939,0.031130875,0.014056867,0.00531445,0.006204417
